identifier	name	definition	synonyms	alts	parents	species
WP1	Statin pathway					ncbitaxon:10090
WP10	IL 9 signaling pathway					ncbitaxon:10090
WP100	Glutathione metabolism					ncbitaxon:9606
WP1000	Arachidonate epoxygenase epoxide hydrolase					ncbitaxon:9913
WP1001	Peptide GPCRs					ncbitaxon:9913
WP1002	Electron transport chain					ncbitaxon:9913
WP1004	Kit receptor signaling pathway					ncbitaxon:9913
WP1005	GPCRs class B secretin like					ncbitaxon:9913
WP1006	Metapathway biotransformation					ncbitaxon:9913
WP1007	Osteoclast signaling					ncbitaxon:9913
WP1008	Amino acid conjugation of benzoic acid					ncbitaxon:9913
WP101	Synthesis and degradation of ketone bodies					ncbitaxon:7227
WP1010	Wnt signaling pathway and pluripotency					ncbitaxon:9913
WP1011	TCR signaling pathway					ncbitaxon:9913
WP1012	IL 7 signaling pathway					ncbitaxon:9913
WP1013	Triacylglyceride synthesis					ncbitaxon:9913
WP1014	Androgen receptor signaling pathway					ncbitaxon:9913
WP1015	Ketone bodies synthesis and degradation					ncbitaxon:9913
WP1016	Wnt signaling pathway					ncbitaxon:9913
WP1017	Type II interferon signaling IFNG 					ncbitaxon:9913
WP1018	Apoptosis					ncbitaxon:9913
WP1019	FAS pathway and stress induction of HSP regulation					ncbitaxon:9913
WP102	Heme biosynthesis					ncbitaxon:4932
WP1020	Fatty acid biosynthesis					ncbitaxon:9913
WP1021	Phase I biotransformations non P450					ncbitaxon:9913
WP1022	Hedgehog signaling pathway					ncbitaxon:9913
WP1023	mRNA Processing					ncbitaxon:9913
WP1024	Steroid biosynthesis					ncbitaxon:9913
WP1025	B cell receptor signaling pathway					ncbitaxon:9913
WP1027	Glycolysis and gluconeogenesis					ncbitaxon:9913
WP1028	Pentose phosphate pathway					ncbitaxon:9913
WP1029	Notch signaling pathway					ncbitaxon:9913
WP103	Cholesterol biosynthesis					ncbitaxon:10090
WP1031	IL 3 signaling pathway					ncbitaxon:9913
WP1032	Nod like receptor NLR signaling pathway					ncbitaxon:9913
WP1033	ACE inhibitor pathway					ncbitaxon:9913
WP1034	Acetylcholine synthesis					ncbitaxon:9913
WP1035	Mismatch repair					ncbitaxon:9913
WP1036	Homologous recombination					ncbitaxon:9913
WP1040	Inflammatory response pathway					ncbitaxon:9913
WP1041	Statin pathway					ncbitaxon:9913
WP1042	Nucleotide GPCRs					ncbitaxon:9913
WP1043	Calcium regulation in cardiac cell					ncbitaxon:9913
WP1045	TGF beta signaling pathway					ncbitaxon:9913
WP1046	Hepatocyte growth factor receptor signaling					ncbitaxon:9913
WP1047	TNF alpha signaling pathway					ncbitaxon:9913
WP1048	TGF beta receptor signaling					ncbitaxon:9913
WP1049	G protein signaling pathways					ncbitaxon:9913
WP1050	Oxidative stress response					ncbitaxon:9913
WP1051	GPCRs class C metabotropic glutamate pheromone					ncbitaxon:9913
WP1052	ID signaling pathway					ncbitaxon:9913
WP1053	Estrogen metabolism					ncbitaxon:9913
WP1055	IL 4 signaling pathway					ncbitaxon:9913
WP1056	Complement and coagulation cascades					ncbitaxon:9913
WP106	Alanine and aspartate metabolism					ncbitaxon:9606
WP1060	Matrix metalloproteinases					ncbitaxon:9913
WP1062	Actin cytoskeleton regulation					ncbitaxon:9913
WP1063	G13 signaling pathway					ncbitaxon:9913
WP1064	Notch signaling pathway					ncbitaxon:9913
WP1065	Endochondral ossification					ncbitaxon:9913
WP1066	Eukaryotic transcription initiation					ncbitaxon:9913
WP1067	Toll like receptor signaling pathway					ncbitaxon:9913
WP1068	Nuclear receptors					ncbitaxon:9913
WP1069	Integrin mediated cell adhesion					ncbitaxon:9913
WP107	Translation factors					ncbitaxon:9606
WP1070	Cholesterol biosynthesis					ncbitaxon:9913
WP1071	Cytoplasmic ribosomal proteins					ncbitaxon:9913
WP1072	GPCRs class A rhodopsin like					ncbitaxon:9913
WP1073	Glycogen metabolism					ncbitaxon:9913
WP1074	Osteoblast signaling					ncbitaxon:9913
WP1075	Folate metabolism					ncbitaxon:9913
WP1076	Monoamine GPCRs					ncbitaxon:9913
WP1077	Oxidation by cytochrome P450					ncbitaxon:9913
WP1078	G1 to S cell cycle control					ncbitaxon:9913
WP1079	Proteasome degradation					ncbitaxon:9913
WP108	Selenium metabolism selenoproteins					ncbitaxon:10090
WP1080	Irinotecan pathway					ncbitaxon:9913
WP1081	S1P receptor signal transduction					ncbitaxon:9913
WP1082	Apoptosis modulation by HSP70					ncbitaxon:9913
WP1083	Cell cycle					ncbitaxon:9913
WP1086	Heme biosynthesis					ncbitaxon:9615
WP109	UDP glucose conversion					ncbitaxon:4932
WP1090	Eicosanoid synthesis					ncbitaxon:9615
WP1091	IL 2 signaling pathway					ncbitaxon:9615
WP1096	EGFR1 signaling pathway					ncbitaxon:9615
WP1099	Nuclear receptors in lipid metabolism and toxicity					ncbitaxon:9615
WP110	Translation factors					ncbitaxon:6239
WP1105	Adipogenesis					ncbitaxon:9615
WP111	Electron transport chain OXPHOS system in mitochondria					ncbitaxon:9606
WP1112	EPO receptor signaling					ncbitaxon:9615
WP1113	Cytokines and inflammatory response					ncbitaxon:9615
WP1118	Biogenic amine synthesis					ncbitaxon:9615
WP112	Principal pathways of carbon metabolism					ncbitaxon:4932
WP1121	Kit receptor signaling pathway					ncbitaxon:9615
WP1122	Blood clotting cascade					ncbitaxon:9615
WP1126	Tryptophan metabolism					ncbitaxon:9615
WP1129	Wnt signaling pathway and pluripotency					ncbitaxon:9615
WP113	TGF beta signaling pathway					ncbitaxon:10090
WP1133	Androgen receptor signaling pathway					ncbitaxon:9615
WP1134	Ketone bodies synthesis and degradation					ncbitaxon:9615
WP1135	Wnt signaling pathway					ncbitaxon:9615
WP1138	FAS pathway and stress induction of HSP regulation					ncbitaxon:9615
WP1141	Hedgehog signaling pathway					ncbitaxon:9615
WP1148	Notch signaling pathway					ncbitaxon:9615
WP1151	ACE inhibitor pathway					ncbitaxon:9615
WP1157	Statin pathway					ncbitaxon:9615
WP116	Hedgehog signaling pathway					ncbitaxon:10090
WP1165	G protein signaling pathways					ncbitaxon:9615
WP1168	ID signaling pathway					ncbitaxon:9615
WP117	GPCRs other					ncbitaxon:9606
WP1176	Matrix metalloproteinases					ncbitaxon:9615
WP1180	Delta Notch signaling pathway					ncbitaxon:9615
WP1182	Eukaryotic transcription initiation					ncbitaxon:9615
WP1184	Nuclear receptors					ncbitaxon:9615
WP1185	Integrin mediated cell adhesion					ncbitaxon:9615
WP1186	Cholesterol biosynthesis					ncbitaxon:9615
WP1189	Glycogen metabolism					ncbitaxon:9615
