identifier	name	definition	synonyms	alts	parents	species
1	ALK	ALK amplifications, fusions and mutations have been shown to be driving events in non-small cell lung cancer. While crizontinib has demonstrated efficacy in treating the amplification, mutations in ALK have been shown to confer resistance to current tyrosine kinase inhibitors. Second-generation TKI's have seen varied success in treating these resistant cases, and the HSP90 inhibitor 17-AAG has been shown to be cytostatic in ALK-altered cell lines.	ALK1|CD246|NBLST3		obo:civic.gid#gene	
10	CCND3	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are misregulated are widely variable, ranging from genomic amplification to changes in promoter methylation. Cyclin D3 loss has been reported in T-ALL, a seemingly unique trend when compared to the amplifcations and overexpressions of the other cyclin D's. In a mouse study, the targeted therapeutic palbociclib significantly increased the median survival of the cyclin D3 knockouts.			obo:civic.gid#gene	
10024	SETBP1		MRD29|SEB		obo:civic.gid#gene	
101	ABL2		ABLL|ARG		obo:civic.gid#gene	
10239	DAZAP1				obo:civic.gid#gene	
10573	PDCD4		H731		obo:civic.gid#gene	
11	CCNE1	Cyclin E, while currenly not as widely implicated as its cyclin D counterparts, has been implicated in various carcinomas, including breast, gastric, stomach and colorectal. High levels of cyclin E, either by gene amplification or overexpression, have been shown to lead to poorer prognosis in gastic carcinoma, and these measurements are correlated with later stage disease. In lung cancer, neoplastic cells with higher levels of the cyclin E/CDK2 complex are more radiosensitive than their more lowly expressed counterparts.	CCNE|pCCNE1		obo:civic.gid#gene	
11261	MAGEH1		APR-1|APR1|MAGEH		obo:civic.gid#gene	
11289	SETD2		HBP231|HIF-1|HIP-1|HSPC069|HYPB|KMT3A|LLS|MRD70|RAPAS|SET2|p231HBP		obo:civic.gid#gene	
11314	DROSHA		ETOHI2|HSA242976|RANSE3L|RN3|RNASE3L|RNASEN		obo:civic.gid#gene	
11322	TBK1		AIARV|FTDALS4|IIAE8|NAK|T2K		obo:civic.gid#gene	
11335	CD274	CD274, also commonly referred to as PDL1, is a ligand that binds with the receptor PD1, commonly found on T-cells, and acts to block T-cell activation. PD1 expression has been observed in a variety of cancers including melanoma and non-small cell lung cancer. The interaction of PD1/PDL1 is hypothesized to be a possible mechanism for the tumor to escape immune response. A number of checkpoint blockade inhibitors including pembrolizumab and nivolumab have been developed that target the PD1/PDL1 interaction in order to allow T-cells to recognize tumor cells without being deactivated by the tumor.	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1|hPD-L1		obo:civic.gid#gene	
11492	CTAG2		CAMEL|CT2|CT6.2|CT6.2a|CT6.2b|ESO2|LAGE-1|LAGE2B		obo:civic.gid#gene	
11587	FOXP3		AIID|DIETER|IPEX|JM2|PIDX|XPID		obo:civic.gid#gene	
11761	CRBN		MRT2|MRT2A		obo:civic.gid#gene	
11781	CLDN18		SFTA5|SFTPJ		obo:civic.gid#gene	
11900	UBR5		DD5|EDD|EDD1|HYD		obo:civic.gid#gene	
1193	CREBBP		CBP|KAT3A|MKHK1|RSTS|RSTS1		obo:civic.gid#gene	
11932	DDX41		ABS|MPLPF		obo:civic.gid#gene	
12	CDK6	CDK6, along with its partner CDK4, are key players in cell cycle progression. The complex has been implicated in a number of cancer types, and is the focus of therapeutic research and development. One targeted therapy for CDK inhibition is palbociclib, which may slow the growth of advanced stage breast cancers. It has also been shown, in mouse, that CDK inhibition may sensitize mutant PIK3CA tumors to PI3K inhibitors.	MCPH12|PLSTIRE		obo:civic.gid#gene	
1204	CRKL				obo:civic.gid#gene	
12074	SUFU		BCNS2|JBTS32|PRO1280|SUFUH|SUFUXL		obo:civic.gid#gene	
12112	CDK12		CRK7|CRKR|CRKRS		obo:civic.gid#gene	
12121	RSF1		HBXAP|RSF-1|XAP8|p325		obo:civic.gid#gene	
12133	BCL11A		CTIP1|DILOS|EVI9|HBFQTL5|SMARCM1|ZNF856		obo:civic.gid#gene	
12146	LRP1B	LRP1B is a putative tumor suppressor and a member of the low-density lipoprotein (LDL) receptor family. The LDL receptor family have roles related to clearance of extracellular ligand and are proposed to be involved in extracellular signal transduction. silencing and down-expression of LRP1B as been observed in renal cell carcinoma and thyroid cancer. Further Deletion of LRP1B has been associated with chemotherapy resistance in high-grade serous cancers.	LRP-1B|LRP-DIT|LRPDIT		obo:civic.gid#gene	
12271	ERRFI1		GENE-33|MIG-6|MIG6|RALT		obo:civic.gid#gene	
1234	CSF1		CSF-1|MCSF|PG-M-CSF		obo:civic.gid#gene	
12367	ROBO4		AOVD3|ECSM4|MRB		obo:civic.gid#gene	
1239	CSF3R		CD114|GCSFR|SCN7		obo:civic.gid#gene	
12422	UGT1A1		BILIQTL1|GNT1|HUG-BR1|UDPGT|UDPGT 1-1|UGT1|UGT1A		obo:civic.gid#gene	
12555	BCOR		ANOP2|MAA2|MCOPS2		obo:civic.gid#gene	
12754	FANCL		FAAP43|PHF9|POG		obo:civic.gid#gene	
1278	CTAG1B		CT6.1|CTAG|CTAG1|ESO1|LAGE-2|LAGE2B|NY-ESO-1		obo:civic.gid#gene	
128	ACTA1		ACTA|ASMA|CFTD|CFTD1|CFTDM|CMYO2A|CMYO2B|CMYO2C|CMYP2A|CMYP2B|CMYP2C|MPFD|NEM1|NEM2|NEM3|SHPM		obo:civic.gid#gene	
1283	CCN2		CTGF|HCS24|IBP-8|IGFBP8|NOV2		obo:civic.gid#gene	
